domain,subdomain,product,attribute,column_name,business_glossary_term,type,is_primary_key,foreign_key_to,tags,value_regex,data_type,description,reference
revenue,document_fulfillment,ticket_coupon,void_date,void_date,Coupon Void Date,DATE,,,,,transactional_data,Calendar date on which this coupon was voided. Populated when coupon_status is V (Voided). Voiding is only permitted on the date of issuance per BSP/ARC rules. Used for revenue accounting and settlement reconciliation.,IATA Resolution 722; BSP Manual; ARC Industry Agents Handbook
revenue,document_fulfillment,ticket_exchange,ticket_exchange_id,ticket_exchange_id,Ticket Exchange Identifier,BIGINT,Y,,,,transactional_data,Primary key for ticket_exchange,
revenue,document_fulfillment,ticket_exchange,agency_id,agency_id,Agency Id (Foreign Key),BIGINT,,revenue.agency.agency_id,,,transactional_data,Foreign key linking to revenue.agency. Business justification: Ticket exchanges processed through travel agencies should reference the agency master. Standard N:1 relationship. No bidirectional conflict.,Internal - LLM Generated Cross-Domain Link
revenue,document_fulfillment,ticket_exchange,arc_settlement_id,arc_settlement_id,Arc Settlement Id (Foreign Key),BIGINT,,revenue.arc_settlement.arc_settlement_id,,,transactional_data,Foreign key linking to revenue.arc_settlement. Business justification: Ticket exchanges processed through ARC channels are included in ARC settlement batches. The settlement_plan_type attribute suggests settlement tracking. This should be a FK to the authoritative arc_se,Internal - LLM Generated Cross-Domain Link
revenue,document_fulfillment,ticket_exchange,bsp_settlement_id,bsp_settlement_id,Bsp Settlement Id (Foreign Key),BIGINT,,revenue.bsp_settlement.bsp_settlement_id,,,transactional_data,Foreign key linking to revenue.bsp_settlement. Business justification: Ticket exchanges (reissues) processed through BSP channels are included in BSP settlement batches. The settlement_plan_type attribute suggests settlement tracking. This should be a FK to the authorita,Internal - LLM Generated Cross-Domain Link
revenue,document_fulfillment,ticket_exchange,general_ledger_id,general_ledger_id,General Ledger Id (Foreign Key),BIGINT,,finance.general_ledger.general_ledger_id,,,transactional_data,"Foreign key linking to finance.general_ledger. Business justification: Exchange transactions post to GL for revenue adjustments (fare differences, penalties). Required for accurate revenue recognition and financial reporting.",Internal - LLM Generated Cross-Domain Link
revenue,document_fulfillment,ticket_exchange,occurrence_id,occurrence_id,Occurrence Id (Foreign Key),BIGINT,,safety.occurrence.occurrence_id,,,transactional_data,"Foreign key linking to safety.occurrence. Business justification: Involuntary exchanges due to safety-related disruptions (aircraft swaps for technical issues, flight cancellations due to safety concerns). Business process for waiver code application and revenue pro",Internal - LLM Generated Cross-Domain Link
revenue,document_fulfillment,ticket_exchange,org_unit_id,org_unit_id,Exchanging Office IATA ID,BIGINT,,workforce.org_unit.org_unit_id,,,transactional_data,"IATA-assigned office or agency identifier (IATA numeric code or pseudo-city code) of the entity that processed the ticket exchange. Used for BSP settlement attribution, agency commission tracking, and ARC reporting.",IATA BSP; ARC (Airlines Reporting Corporation) Reporting Standard; IATA Agency Code
revenue,document_fulfillment,ticket_exchange,original_ticket_id,original_ticket_id,Original Ticket Id (Foreign Key),BIGINT,,revenue.ticket.ticket_id,,,transactional_data,Foreign key linking to revenue.ticket. Business justification: ticket_exchange captures voluntary or involuntary ticket modifications (reissues). Each exchange references an original ticket being exchanged. The table has original_ticket_number (STRING) as a busin,Internal - LLM Generated Cross-Domain Link
revenue,document_fulfillment,ticket_exchange,pax_profile_id,pax_profile_id,Passenger ID,BIGINT,,passenger.profile.profile_id,,,transactional_data,Reference to the passenger profile record for whom the ticket exchange was performed. Serves as the PARTY_REFERENCE linking this transaction to the traveller.,IATA Resolution 722; Amadeus Altéa Passenger Profile
revenue,document_fulfillment,ticket_exchange,collection_method,collection_method,Additional Collection Method,STRING,,,,cash|credit_card|emd|residual_value|waived,transactional_data,Method by which any additional fare difference or penalty was collected from the passenger. EMD (Electronic Miscellaneous Document) is used for ancillary collections per IATA standards. Waived applies to involuntary exchanges. [ENUM-REF-CANDIDATE: cash|credit_card|emd|residual_value|waived — promote to reference product],IATA Resolution 722; IATA EMD (Electronic Miscellaneous Document) Standard; Amadeus Altéa EMD
revenue,document_fulfillment,ticket_exchange,created_timestamp,created_timestamp,Record Created Timestamp,TIMESTAMP,,,,,transactional_data,Audit timestamp recording when this exchange transaction record was first captured in the Silver layer data product. Conforms to yyyy-MM-ddTHH:mm:ss.SSSXXX format.,ISO 8601; Internal Data Governance Standard
revenue,document_fulfillment,ticket_exchange,currency_code,currency_code,Transaction Currency Code,STRING,,,,^[A-Z]{3}$,transactional_data,"ISO 4217 three-letter currency code in which all monetary amounts on this exchange transaction are denominated (e.g., USD, EUR, GBP). Aligns with the point-of-sale currency at the time of exchange.",ISO 4217; IATA Resolution 722; IATA BSP
revenue,document_fulfillment,ticket_exchange,emd_number,emd_number,Electronic Miscellaneous Document (EMD) Number,STRING,,,,^[0-9]{13}$,transactional_data,13-digit IATA Electronic Miscellaneous Document (EMD) number issued to collect the fare difference or penalty amount when the collection method is EMD. Null when collection is made by other means.,IATA Resolution 722; IATA EMD Standard
revenue,document_fulfillment,ticket_exchange,exchange_date,exchange_date,Exchange Transaction Date and Time,TIMESTAMP,,,,,transactional_data,Principal business event timestamp recording the exact date and time (with timezone offset) when the ticket exchange transaction was executed in the PSS. Distinct from audit timestamps. Conforms to yyyy-MM-ddTHH:mm:ss.SSSXXX format.,IATA Resolution 722; ISO 8601
revenue,document_fulfillment,ticket_exchange,exchange_reference_number,exchange_reference_number,Exchange Reference Number,STRING,,,,,transactional_data,"Externally-known business identifier for the ticket exchange transaction, typically generated by the Passenger Service System (PSS) or GDS at the time of reissue. Used for cross-system reconciliation and customer-facing reference.",IATA Resolution 722; Amadeus Altéa PSS Exchange Reference
revenue,document_fulfillment,ticket_exchange,exchange_status,exchange_status,Exchange Transaction Status,STRING,,,,pending|completed|voided|failed|reversed,transactional_data,Current lifecycle status of the ticket exchange transaction. Pending indicates initiated but not finalized; completed indicates successfully processed; voided indicates cancelled before settlement; failed indicates processing error; reversed indicates post-completion reversal.,IATA Resolution 722; Amadeus Altéa Exchange Workflow
revenue,document_fulfillment,ticket_exchange,exchange_type,exchange_type,Exchange Type,STRING,,,,voluntary|involuntary|upgrade|downgrade|irop_reprotection|schedule_change,transactional_data,Classification of the reason or nature of the ticket exchange. Voluntary indicates passenger-initiated change; involuntary indicates airline-initiated change; upgrade/downgrade reflect cabin class changes; irop_reprotection covers Irregular Operations (IROP) rebooking; schedule_change covers airline schedule modifications. [ENUM-REF-CANDIDATE: voluntary|involuntary|upgrade|downgrade|irop_reprotection|schedule_change — promote to reference product],IATA Resolution 735 (Involuntary Refunds); DOT 14 CFR Part 250; Sabre AirVision Exchange Type Codes
revenue,document_fulfillment,ticket_exchange,fare_difference_amount,fare_difference_amount,Fare Difference Amount,"DECIMAL(18,4)",,,"confidential,pii_financial",,transactional_data,Net monetary difference between the new fare amount and the original fare amount (new_fare_amount minus original_fare_amount). A positive value indicates an additional collection (ADC) owed by the passenger; a negative value indicates a residual credit. Central to revenue impact tracking for ticket reissues.,IATA Resolution 722; Sabre AirVision Exchange Pricing; IATA BSP
revenue,document_fulfillment,ticket_exchange,gds_transaction_reference,gds_transaction_reference,Global Distribution System (GDS) Transaction ID,STRING,,,,,transactional_data,Unique transaction identifier assigned by the Global Distribution System (GDS) — such as Amadeus or Sabre — at the time the exchange was processed. Used for cross-system reconciliation between the PSS and GDS settlement records.,Amadeus Altéa PSS; Sabre AirVision; IATA BSP
revenue,document_fulfillment,ticket_exchange,involuntary_reason_code,involuntary_reason_code,Involuntary Exchange Reason Code,STRING,,,,,transactional_data,"Airline-defined reason code specifying the cause of an involuntary ticket exchange (e.g., flight cancellation, significant schedule change, equipment downgrade, denied boarding). Populated only when exchange_type is involuntary or irop_reprotection. Required for DOT and EASA regulatory reporting on involuntary rerouting.",DOT 14 CFR Part 250; EASA Regulation EC 261/2004; IATA Resolution 735
revenue,document_fulfillment,ticket_exchange,issuing_carrier_code,issuing_carrier_code,Issuing Carrier Code,STRING,,,,^[A-Z0-9]{2}$,transactional_data,IATA two-letter or ICAO three-letter airline designator code of the carrier that issued the new ticket. May differ from the operating carrier in codeshare or interline scenarios.,IATA Resolution 722; IATA Airline Designator Code Standard
revenue,document_fulfillment,ticket_exchange,last_updated_timestamp,last_updated_timestamp,Record Last Updated Timestamp,TIMESTAMP,,,,,transactional_data,Audit timestamp recording when this exchange transaction record was last modified in the Silver layer data product. Used for incremental load tracking and change detection. Conforms to yyyy-MM-ddTHH:mm:ss.SSSXXX format.,ISO 8601; Internal Data Governance Standard
revenue,document_fulfillment,ticket_exchange,new_cabin_class,new_cabin_class,New Cabin Class,STRING,,,,F|C|W|Y,transactional_data,"IATA cabin class code of the newly issued ticket after exchange. F=First, C=Business, W=Premium Economy, Y=Economy. Used in conjunction with original_cabin_class to classify upgrade or downgrade transactions.",IATA Resolution 728; IATA Cabin Class Codes
revenue,document_fulfillment,ticket_exchange,new_destination_airport_code,new_destination_airport_code,New Destination Airport Code,STRING,,,,^[A-Z]{3}$,transactional_data,IATA three-letter airport code of the final destination on the newly issued ticket itinerary after exchange. Used for O&D revenue analysis and network planning.,IATA Airport Code Standard; IATA Resolution 722
revenue,document_fulfillment,ticket_exchange,new_fare_amount,new_fare_amount,New Fare Amount,"DECIMAL(18,4)",,,"confidential,pii_financial",,transactional_data,"Gross base fare amount of the newly issued ticket in the transaction currency, excluding taxes and fees. Used to compute the fare difference and assess revenue uplift or dilution from the exchange.",IATA Resolution 722; IATA BSP Reporting Standard
revenue,document_fulfillment,ticket_exchange,new_fare_basis_code,new_fare_basis_code,New Fare Basis Code,STRING,,,,"^[A-Z0-9]{1,10}$",transactional_data,"IATA fare basis code of the newly issued ticket after exchange. Identifies the fare product, booking class, and applicable conditions governing the replacement itinerary. Used for revenue impact analysis and yield management reporting.",IATA ATPCO Fare Basis Code Standard; Sabre AirVision Fare Basis
revenue,document_fulfillment,ticket_exchange,new_origin_airport_code,new_origin_airport_code,New Origin Airport Code,STRING,,,,^[A-Z]{3}$,transactional_data,IATA three-letter airport code of the origin point on the newly issued ticket itinerary after exchange. Used for route-level revenue impact analysis and yield management reporting.,IATA Airport Code Standard; IATA Resolution 722
revenue,document_fulfillment,ticket_exchange,new_ticket_number,new_ticket_number,New Ticket Number,STRING,,,,^[0-9]{13}$,transactional_data,13-digit IATA e-ticket number of the newly issued ticket resulting from the exchange. Conforms to IATA standard ticket numbering. Used to link the exchange event to the replacement travel document.,IATA Resolution 722; IATA Ticket and Document Numbering Standard
revenue,document_fulfillment,ticket_exchange,new_travel_date,new_travel_date,New Travel Date,DATE,,,,,transactional_data,"Scheduled departure date of the first flight segment on the newly issued ticket itinerary after exchange. Used for demand forecasting, load factor impact assessment, and revenue period reporting.",IATA Resolution 722; Sabre AirVision
revenue,document_fulfillment,ticket_exchange,original_cabin_class,original_cabin_class,Original Cabin Class,STRING,,,,F|C|W|Y,transactional_data,"IATA cabin class code of the original ticket prior to exchange. F=First, C=Business, W=Premium Economy, Y=Economy. Used to identify upgrade/downgrade exchanges and assess revenue impact.",IATA Resolution 728; IATA Cabin Class Codes
revenue,document_fulfillment,ticket_exchange,original_destination_airport_code,original_destination_airport_code,Original Destination Airport Code,STRING,,,,^[A-Z]{3}$,transactional_data,IATA three-letter airport code of the final destination on the original ticket itinerary prior to exchange. Used for O&D (Origin and Destination) revenue analysis.,IATA Airport Code Standard; IATA Resolution 722
revenue,document_fulfillment,ticket_exchange,original_fare_amount,original_fare_amount,Original Fare Amount,"DECIMAL(18,4)",,,"confidential,pii_financial",,transactional_data,"Gross base fare amount of the original ticket in the transaction currency, excluding taxes and fees. Used as the baseline for fare difference calculation and revenue accounting reconciliation.",IATA Resolution 722; IATA BSP (Billing and Settlement Plan) Reporting Standard
revenue,document_fulfillment,ticket_exchange,original_fare_basis_code,original_fare_basis_code,Original Fare Basis Code,STRING,,,,"^[A-Z0-9]{1,10}$",transactional_data,"IATA fare basis code of the original ticket prior to exchange. Identifies the fare product, booking class, and applicable conditions that governed the original itinerary. Used for fare difference calculation and revenue accounting.",IATA ATPCO Fare Basis Code Standard; Sabre AirVision Fare Basis
revenue,document_fulfillment,ticket_exchange,original_origin_airport_code,original_origin_airport_code,Original Origin Airport Code,STRING,,,,^[A-Z]{3}$,transactional_data,IATA three-letter airport code of the origin point on the original ticket itinerary prior to exchange. Used for route-level revenue impact analysis and yield management reporting.,IATA Airport Code Standard; IATA Resolution 722
revenue,document_fulfillment,ticket_exchange,original_travel_date,original_travel_date,Original Travel Date,DATE,,,,,transactional_data,"Scheduled departure date of the first flight segment on the original ticket itinerary prior to exchange. Used for seasonality analysis, advance purchase tracking, and revenue accounting period alignment.",IATA Resolution 722; Sabre AirVision
revenue,document_fulfillment,ticket_exchange,passenger_type_code,passenger_type_code,Passenger Type Code (PTC),STRING,,,,^[A-Z]{3}$,transactional_data,"IATA three-letter Passenger Type Code (PTC) applicable to the exchanged ticket (e.g., ADT=Adult, CHD=Child, INF=Infant, MIL=Military). Determines applicable fare rules, penalty waivers, and pricing logic for the exchange.",IATA Passenger Type Code Standard; ATPCO PTC Reference
revenue,document_fulfillment,ticket_exchange,penalty_amount,penalty_amount,Exchange Penalty Amount,"DECIMAL(18,4)",,,"confidential,pii_financial",,transactional_data,"Change fee or penalty amount charged to the passenger for the voluntary ticket exchange, as defined by the applicable fare rule. Zero for involuntary exchanges or IROP reprotections where penalties are waived per IATA Resolution 735.",IATA Resolution 735; ATPCO Category 16 (Penalties); DOT 14 CFR Part 250
revenue,document_fulfillment,ticket_exchange,pnr_locator,pnr_locator,Passenger Name Record (PNR) Locator,STRING,,,,^[A-Z0-9]{6}$,transactional_data,Six-character alphanumeric Passenger Name Record (PNR) locator code associated with the booking in which the exchange occurred. Links the exchange transaction to the reservation context in Amadeus Altéa.,IATA Resolution 722; Amadeus Altéa PSS PNR Standard
revenue,document_fulfillment,ticket_exchange,sales_channel,sales_channel,Sales Channel,STRING,,,,,transactional_data,Distribution channel through which the ticket exchange was processed. GDS (Global Distribution System) covers Amadeus/Sabre/Travelport agency sales; NDC (New Distribution Capability) covers IATA NDC API channels; direct channels cover airline-owned touchpoints. [ENUM-REF-CANDIDATE: gds|direct_web|direct_mobile|airport_counter|call_center|ndc|interline — promote to reference product],IATA NDC (New Distribution Capability) Standard; IATA Resolution 787; Amadeus Altéa
revenue,document_fulfillment,ticket_exchange,settlement_plan_type,settlement_plan_type,Settlement Plan Type,STRING,,,,BSP|ARC|direct,transactional_data,Identifies the settlement mechanism through which the exchange transaction will be financially settled. BSP (Billing and Settlement Plan) for IATA-member markets; ARC (Airlines Reporting Corporation) for US/Canada markets; direct for airline-direct sales channels.,IATA BSP; ARC Reporting Standard; IATA Resolution 722
revenue,document_fulfillment,ticket_exchange,tax_difference_amount,tax_difference_amount,Tax Difference Amount,"DECIMAL(18,4)",,,"confidential,pii_financial",,transactional_data,Net difference in applicable taxes and surcharges between the new ticket and the original ticket. Positive indicates additional tax collection; negative indicates tax credit. Required for accurate BSP settlement and revenue accounting.,IATA Resolution 722; IATA BSP; IATA Tax Code Standard
revenue,document_fulfillment,ticket_exchange,validating_carrier_code,validating_carrier_code,Validating Carrier Code,STRING,,,,^[A-Z0-9]{2}$,transactional_data,IATA two-letter airline designator code of the validating carrier responsible for the new ticket. The validating carrier is accountable for BSP settlement and revenue recognition on the reissued document.,IATA Resolution 722; IATA BSP; Sabre AirVision
revenue,document_fulfillment,ticket_exchange,waiver_code,waiver_code,Exchange Waiver Code,STRING,,,,,transactional_data,"Airline-issued waiver code authorizing the exchange under special circumstances (e.g., weather events, IROP, pandemic waivers, elite status benefit). When populated, indicates that standard change fees or fare rules were overridden. Sourced from Amadeus Altéa or Sabre AirVision waiver management.",IATA Resolution 735; DOT 14 CFR Part 250; Amadeus Altéa Waiver Management
revenue,document_fulfillment,ticket_exchange,waiver_reason,waiver_reason,Exchange Waiver Reason,STRING,,,,,transactional_data,"Categorical reason code explaining why a waiver was applied to the exchange transaction. Used for waiver cost tracking, regulatory compliance reporting, and customer service analytics. [ENUM-REF-CANDIDATE: weather|irop|schedule_change|goodwill|elite_status|pandemic|other — promote to reference product]",IATA Resolution 735; DOT Consumer Protection Rules; Internal Waiver Policy
revenue,pricing_strategy,bid_price_curve,bid_price_curve_id,bid_price_curve_id,Bid Price Curve Identifier,BIGINT,Y,,,,master_data,Primary key for bid_price_curve,
revenue,pricing_strategy,bid_price_curve,employee_id,employee_id,,BIGINT,,workforce.employee.employee_id,,,master_data,Reference to the revenue management analyst or system user who approved this bid price curve for operational use.,
revenue,pricing_strategy,bid_price_curve,flight_id,flight_id,,BIGINT,,flight.scheduled_flight.scheduled_flight_id,,,master_data,Reference to the specific flight this bid price curve applies to.,
revenue,pricing_strategy,bid_price_curve,superseded_bid_price_curve_id,superseded_bid_price_curve_id,,BIGINT,,revenue.bid_price_curve.bid_price_curve_id,self_ref_fk,,master_data,Self-referencing FK on bid_price_curve (superseded_bid_price_curve_id),
revenue,pricing_strategy,bid_price_curve,approval_status,approval_status,,STRING,,,,,master_data,"The approval workflow status for this bid price curve, indicating whether it has been reviewed and approved for operational use.",
revenue,pricing_strategy,bid_price_curve,approved_timestamp,approved_timestamp,,TIMESTAMP,,,,,master_data,The date and time when this bid price curve was approved for operational use.,
revenue,pricing_strategy,bid_price_curve,authorization_level,authorization_level,,INT,,,,,master_data,The maximum number of seats authorized for sale in this booking class at the current bid price.,
revenue,pricing_strategy,bid_price_curve,base_bid_price_amount,base_bid_price_amount,,"DECIMAL(12,2)",,,,,master_data,The baseline bid price value representing the minimum acceptable revenue per seat for this curve segment.,
revenue,pricing_strategy,bid_price_curve,booking_class_code,booking_class_code,,STRING,,,,,master_data,Single-letter code representing the specific booking class (fare bucket) within the cabin class.,
revenue,pricing_strategy,bid_price_curve,cabin_class_code,cabin_class_code,,STRING,,,,,master_data,"Single-letter code representing the cabin class (e.g., F=First, J=Business, Y=Economy) this bid price curve applies to.",
revenue,pricing_strategy,bid_price_curve,capacity_available_units,capacity_available_units,,INT,,,,,master_data,The total number of seats available for sale in the booking class this bid price curve applies to.,
revenue,pricing_strategy,bid_price_curve,created_timestamp,created_timestamp,,TIMESTAMP,,,,,master_data,The date and time when this bid price curve record was first created in the system.,
revenue,pricing_strategy,bid_price_curve,currency_code,currency_code,,STRING,,,,,master_data,Three-letter ISO 4217 currency code for all monetary amounts in this bid price curve.,
revenue,pricing_strategy,bid_price_curve,curve_code,curve_code,,STRING,,,,,master_data,"Externally-known unique business identifier for the bid price curve, used in revenue management systems and operational references.",
revenue,pricing_strategy,bid_price_curve,curve_generation_method,curve_generation_method,,STRING,,,,,master_data,"The method used to generate this bid price curve: automated (system-generated), manual (analyst-created), hybrid (combination), or machine learning based.",
revenue,pricing_strategy,bid_price_curve,curve_name,curve_name,,STRING,,,,,master_data,"Human-readable descriptive name for the bid price curve, typically indicating the route, season, or market segment it applies to.",
revenue,pricing_strategy,bid_price_curve,curve_type,curve_type,,STRING,,,,,master_data,"Classification of the bid price curve methodology: static (fixed), dynamic (real-time adjusted), hybrid (combination), forecast-based (demand forecast driven), or historical (based on past performance).",
revenue,pricing_strategy,bid_price_curve,days_before_departure_end,days_before_departure_end,,INT,,,,,master_data,The ending point in the booking window (days before departure) for which this bid price curve is applicable.,
revenue,pricing_strategy,bid_price_curve,days_before_departure_start,days_before_departure_start,,INT,,,,,master_data,The starting point in the booking window (days before departure) for which this bid price curve is applicable.,
revenue,pricing_strategy,bid_price_curve,demand_forecast_units,demand_forecast_units,,INT,,,,,master_data,The forecasted demand in number of seats or passengers for the flight leg and booking class this curve applies to.,
revenue,pricing_strategy,bid_price_curve,destination_airport_code,destination_airport_code,,STRING,,,,,master_data,Three-letter IATA airport code for the destination of the flight leg this curve applies to.,
revenue,pricing_strategy,bid_price_curve,displacement_cost_amount,displacement_cost_amount,,"DECIMAL(12,2)",,,,,master_data,The estimated revenue loss from displacing a higher-value passenger by accepting a lower-value booking.,
revenue,pricing_strategy,bid_price_curve,effective_from_date,effective_from_date,,DATE,,,,,master_data,The date from which this bid price curve becomes active and applicable for revenue management calculations.,
revenue,pricing_strategy,bid_price_curve,effective_to_date,effective_to_date,,DATE,,,,,master_data,The date until which this bid price curve remains active. Nullable for open-ended curves.,
revenue,pricing_strategy,bid_price_curve,last_optimization_timestamp,last_optimization_timestamp,,TIMESTAMP,,,,,master_data,The date and time when this bid price curve was last recalculated or optimized by the revenue management system.,
revenue,pricing_strategy,bid_price_curve,modified_timestamp,modified_timestamp,,TIMESTAMP,,,,,master_data,The date and time when this bid price curve record was last modified or updated.,
revenue,pricing_strategy,bid_price_curve,notes,notes,,STRING,,,,,master_data,"Free-text notes or comments from revenue management analysts regarding special considerations, overrides, or context for this bid price curve.",
revenue,pricing_strategy,bid_price_curve,optimization_model,optimization_model,,STRING,,,,,master_data,"The revenue optimization model used to generate this bid price curve. EMSR (Expected Marginal Seat Revenue) variants, network optimization, leg-based, or Origin and Destination (O&D) based models.",
revenue,pricing_strategy,bid_price_curve,origin_airport_code,origin_airport_code,,STRING,,,,,master_data,Three-letter IATA airport code for the origin of the flight leg this curve applies to.,
revenue,pricing_strategy,bid_price_curve,protection_level,protection_level,,INT,,,,,master_data,"The number of seats protected (reserved) for higher-value booking classes, used in nested inventory control.",
revenue,pricing_strategy,bid_price_curve,spill_cost_amount,spill_cost_amount,,"DECIMAL(12,2)",,,,,master_data,The estimated revenue loss from turning away demand due to inventory restrictions or overbooking limits.,
revenue,pricing_strategy,bid_price_curve,status,status,,STRING,,,,,master_data,Current lifecycle status of the bid price curve indicating whether it is actively being used in revenue management decisions.,
revenue,pricing_strategy,bid_price_curve,version_number,version_number,,INT,,,,,master_data,"Sequential version number for this bid price curve, incremented each time the curve is recalculated or updated.",
revenue,pricing_strategy,contract_inventory_allocation,contract_inventory_allocation_id,contract_inventory_allocation_id,Contract Inventory Allocation Identifier,BIGINT,Y,,,,association_data,Unique surrogate identifier for this contract-flight allocation record,
revenue,pricing_strategy,contract_inventory_allocation,corporate_contract_id,corporate_contract_id,Contract Inventory Allocation - Corporate Contract Id,BIGINT,,revenue.corporate_contract.corporate_contract_id,,,association_data,Foreign key linking to the corporate travel contract that governs this allocation,Internal - M:N Association FK
revenue,pricing_strategy,contract_inventory_allocation,flight_inventory_id,flight_inventory_id,Contract Inventory Allocation - Flight Inventory Id,BIGINT,,inventory.flight_inventory.flight_inventory_id,,,association_data,Foreign key linking to the specific flight-date inventory record covered by this contract allocation,Internal - M:N Association FK
revenue,pricing_strategy,contract_inventory_allocation,allocated_seats,allocated_seats,Allocated Seat Count,INT,,,,,association_data,Number of seats on this flight-date allocated or reserved for this corporate contract. May be soft allocation (priority access) or hard block (guaranteed availability).,
revenue,pricing_strategy,contract_inventory_allocation,allocation_status,allocation_status,Allocation Status,STRING,,,,,association_data,Current operational status of this contract-flight allocation. ACTIVE: allocation is live and bookable. SUSPENDED: temporarily unavailable. EXPIRED: allocation period ended. CANCELLED: allocation removed before expiry.,
revenue,pricing_strategy,contract_inventory_allocation,allocation_type,allocation_type,Allocation Type,STRING,,,,,association_data,Classification of how seats are allocated. HARD_BLOCK: seats guaranteed and blocked from general sale. SOFT_ALLOCATION: preferential access without blocking. PRIORITY_ACCESS: first-right-of-refusal on availability.,
revenue,pricing_strategy,contract_inventory_allocation,applicable_booking_classes,applicable_booking_classes,Applicable Booking Classes,STRING,,,,,association_data,Pipe-delimited list of RBD (Reservation Booking Designator) codes that are eligible under this contract for this specific flight. May be a subset of the overall contract booking classes based on route or flight characteristics.,IATA RBD codes
revenue,pricing_strategy,contract_inventory_allocation,created_timestamp,created_timestamp,Allocation Created Timestamp,TIMESTAMP,,,,,association_data,Timestamp when this contract-flight allocation record was created in the system,
revenue,pricing_strategy,contract_inventory_allocation,discount_percentage,discount_percentage,Applied Discount Percentage,"DECIMAL(5,2)",,,,,association_data,"Negotiated percentage discount applied to bookings under this contract on this specific flight. May vary by route, cabin, or flight characteristics even within the same contract.",
revenue,pricing_strategy,contract_inventory_allocation,effective_date,effective_date,Allocation Effective Date,DATE,,,,,association_data,Date from which this contract allocation becomes active for this flight inventory. May differ from overall contract effective date if allocation is phased or route-specific.,
revenue,pricing_strategy,contract_inventory_allocation,expiry_date,expiry_date,Allocation Expiry Date,DATE,,,,,association_data,Date on which this contract allocation ceases to be valid for this flight inventory. May differ from overall contract expiry if allocation is seasonal or route-specific.,
revenue,pricing_strategy,contract_inventory_allocation,last_modified_timestamp,last_modified_timestamp,Allocation Last Modified Timestamp,TIMESTAMP,,,,,association_data,"Timestamp of the most recent update to this allocation record, including seat usage updates",
revenue,pricing_strategy,contract_inventory_allocation,revenue_generated,revenue_generated,Revenue Generated,"DECIMAL(14,2)",,,,,association_data,Total revenue generated from bookings under this corporate contract on this specific flight-date. Used for contract performance tracking and volume commitment measurement.,
revenue,pricing_strategy,contract_inventory_allocation,seats_used,seats_used,Seats Used Count,INT,,,,,association_data,Number of seats actually booked and consumed under this corporate contract on this specific flight-date. Used to track contract utilization and volume commitment progress.,
revenue,pricing_strategy,corporate_ancillary_entitlement,corporate_ancillary_entitlement_id,corporate_ancillary_entitlement_id,Corporate Ancillary Entitlement ID,BIGINT,Y,,,,association_data,Unique surrogate identifier for this corporate ancillary entitlement record,
revenue,pricing_strategy,corporate_ancillary_entitlement,corporate_contract_id,corporate_contract_id,Corporate Ancillary Entitlement - Corporate Contract Id,BIGINT,,revenue.corporate_contract.corporate_contract_id,,,association_data,Foreign key linking to the corporate travel contract that defines this ancillary entitlement,Internal - M:N Association FK
revenue,pricing_strategy,corporate_ancillary_entitlement,product_catalog_id,product_catalog_id,Corporate Ancillary Entitlement - Ancillary Product Id,BIGINT,,ancillary.product_catalog.product_catalog_id,,,association_data,Foreign key linking to the specific ancillary product covered by this entitlement,Internal - M:N Association FK
revenue,pricing_strategy,corporate_ancillary_entitlement,auto_apply_flag,auto_apply_flag,Auto Apply Flag,BOOLEAN,,,,,association_data,Indicates whether this ancillary entitlement should be automatically applied to eligible bookings under this corporate contract or requires manual selection,
revenue,pricing_strategy,corporate_ancillary_entitlement,created_timestamp,created_timestamp,Entitlement Created Timestamp,TIMESTAMP,,,,,association_data,Timestamp when this ancillary entitlement was added to the corporate contract,
revenue,pricing_strategy,corporate_ancillary_entitlement,currency_code,currency_code,Entitlement Currency Code,STRING,,,,,association_data,ISO 4217 three-letter currency code for the negotiated price of this ancillary product,ISO 4217
revenue,pricing_strategy,corporate_ancillary_entitlement,discount_percentage,discount_percentage,Ancillary Discount Percentage,"DECIMAL(5,2)",,,,,association_data,"Negotiated percentage discount applied to this specific ancillary product under this corporate contract, may differ from the base contract discount",
revenue,pricing_strategy,corporate_ancillary_entitlement,effective_date,effective_date,Entitlement Effective Date,DATE,,,,,association_data,"Date from which this ancillary entitlement becomes active under the corporate contract, may differ from the overall contract effective date if products are added mid-term",
revenue,pricing_strategy,corporate_ancillary_entitlement,entitlement_status,entitlement_status,Entitlement Status,STRING,,,,,association_data,"Current status of this specific ancillary entitlement within the corporate contract (active, suspended, expired, pending)",
revenue,pricing_strategy,corporate_ancillary_entitlement,expiry_date,expiry_date,Entitlement Expiry Date,DATE,,,,,association_data,"Date on which this ancillary entitlement ceases to be valid under the corporate contract, may differ from the overall contract expiry if products are removed or terms change",
revenue,pricing_strategy,corporate_ancillary_entitlement,included_quantity,included_quantity,Included Quantity,INT,,,,,association_data,"Number of units of this ancillary product included free or bundled per passenger or per booking under this corporate contract (e.g., 2 free checked bags, 1 lounge access per trip)",
revenue,pricing_strategy,corporate_ancillary_entitlement,last_modified_timestamp,last_modified_timestamp,Entitlement Last Modified Timestamp,TIMESTAMP,,,,,association_data,Timestamp when this ancillary entitlement terms were last modified,
